Latitude,Longitude,Policy_Year,Avg_Wind_Speed,Avg_Pressure,Avg_Dist2Land,Total_Insured_Value,Premium,Losses
18.0,-77.2,2011,65.83333333333333,981.9166666666666,135.9153589327211,301023.0,2870.0,0.0
18.0,-77.2,2012,65.83333333333333,981.9166666666666,135.9153589327211,307104.0,2928.0,0.0
18.0,-77.2,2013,65.83333333333333,981.9166666666666,135.9153589327211,312570.0,2986.0,0.0
18.0,-77.2,2014,65.83333333333333,981.9166666666666,135.9153589327211,317321.0,3046.0,0.0
18.0,-77.2,2015,65.83333333333333,981.9166666666666,135.9153589327211,323351.0,3107.0,0.0
18.0,-77.2,2016,65.83333333333333,981.9166666666666,135.9153589327211,330497.0,3169.0,0.0
18.0,-77.2,2017,65.83333333333333,981.9166666666666,135.9153589327211,336974.0,3232.0,0.0
18.0,-77.2,2018,65.83333333333333,981.9166666666666,135.9153589327211,345028.0,3297.0,0.0
18.0,-77.2,2019,65.83333333333333,981.9166666666666,135.9153589327211,351515.0,3363.0,0.0
18.0,-77.2,2020,65.83333333333333,981.9166666666666,135.9153589327211,358018.0,3430.0,0.0
18.0,-77.2,2021,65.83333333333333,981.9166666666666,135.9153589327211,363710.0,3499.0,0.0
19.0,-100.1,1985,27.5,1003.1666666666666,873.1874457541227,290874.0,2644.0,13800.0
19.0,-100.1,1986,27.5,1003.1666666666666,873.1874457541227,296488.0,2697.0,0.0
19.0,-100.1,1987,27.5,1003.1666666666666,873.1874457541227,301944.0,2751.0,0.0
19.0,-100.1,1988,27.5,1003.1666666666666,873.1874457541227,308254.0,2806.0,0.0
19.0,-100.1,1989,27.5,1003.1666666666666,873.1874457541227,313433.0,2862.0,0.0
19.0,-100.1,1990,27.5,1003.1666666666666,873.1874457541227,318636.0,2919.0,0.0
19.0,-100.1,1991,27.5,1003.1666666666666,873.1874457541227,326315.0,2977.0,0.0
19.0,-100.1,1992,27.5,1003.1666666666666,873.1874457541227,331242.0,3037.0,0.0
19.0,-100.1,1993,27.5,1003.1666666666666,873.1874457541227,336443.0,3098.0,0.0
19.0,-100.1,1994,27.5,1003.1666666666666,873.1874457541227,344686.0,3159.0,0.0
19.0,-100.1,1995,27.5,1003.1666666666666,873.1874457541227,352303.0,3223.0,0.0
19.0,-100.1,1996,27.5,1003.1666666666666,873.1874457541227,360723.0,3287.0,0.0
19.0,-100.1,1997,27.5,1003.1666666666666,873.1874457541227,367577.0,3353.0,0.0
19.0,-100.1,1998,27.5,1003.1666666666666,873.1874457541227,373532.0,3420.0,0.0
19.0,-100.1,1999,27.5,1003.1666666666666,873.1874457541227,381525.0,3488.0,0.0
19.0,-100.1,2000,27.5,1003.1666666666666,873.1874457541227,388927.0,3558.0,0.0
19.0,-100.1,2001,27.5,1003.1666666666666,873.1874457541227,397872.0,3629.0,0.0
19.0,-100.1,2002,27.5,1003.1666666666666,873.1874457541227,405790.0,3702.0,0.0
19.0,-100.1,2003,27.5,1003.1666666666666,873.1874457541227,414555.0,3776.0,0.0
19.0,-100.1,2004,27.5,1003.1666666666666,873.1874457541227,424629.0,3851.0,0.0
19.0,-100.1,2005,27.5,1003.1666666666666,873.1874457541227,432654.0,3928.0,0.0
19.0,-100.1,2006,27.5,1003.1666666666666,873.1874457541227,440485.0,4007.0,0.0
19.0,-100.1,2007,27.5,1003.1666666666666,873.1874457541227,447885.0,4087.0,0.0
19.0,-100.1,2008,27.5,1003.1666666666666,873.1874457541227,454604.0,4169.0,0.0
19.0,-100.1,2009,27.5,1003.1666666666666,873.1874457541227,462877.0,4252.0,0.0
19.0,-100.1,2010,27.5,1003.1666666666666,873.1874457541227,472552.0,4337.0,0.0
19.0,-100.1,2011,27.5,1003.1666666666666,873.1874457541227,481577.0,4424.0,0.0
19.0,-100.1,2012,27.5,1003.1666666666666,873.1874457541227,490631.0,4513.0,0.0
19.0,-100.1,2013,27.5,1003.1666666666666,873.1874457541227,498432.0,4603.0,0.0
19.0,-100.1,2014,27.5,1003.1666666666666,873.1874457541227,507354.0,4695.0,0.0
19.0,-100.1,2015,27.5,1003.1666666666666,873.1874457541227,516131.0,4789.0,0.0
19.0,-100.1,2016,27.5,1003.1666666666666,873.1874457541227,527538.0,4884.0,0.0
19.0,-100.1,2017,27.5,1003.1666666666666,873.1874457541227,539302.0,4982.0,0.0
19.0,-100.1,2018,27.5,1003.1666666666666,873.1874457541227,549387.0,5082.0,0.0
19.0,-100.1,2019,27.5,1003.1666666666666,873.1874457541227,558397.0,5183.0,0.0
19.0,-100.1,2020,27.5,1003.1666666666666,873.1874457541227,568615.0,5287.0,0.0
19.0,-100.1,2021,27.5,1003.1666666666666,873.1874457541227,579021.0,5393.0,50262.0
19.5,-99.2,1985,35.38461538461539,1003.8461538461538,873.1874457541229,119945.0,700.0,0.0
19.5,-99.2,1986,35.38461538461539,1003.8461538461538,873.1874457541229,122895.0,714.0,0.0
19.5,-99.2,1987,35.38461538461539,1003.8461538461538,873.1874457541229,125132.0,729.0,0.0
19.5,-99.2,1988,35.38461538461539,1003.8461538461538,873.1874457541229,127497.0,743.0,0.0
19.5,-99.2,1989,35.38461538461539,1003.8461538461538,873.1874457541229,129473.0,758.0,0.0
19.5,-99.2,1990,35.38461538461539,1003.8461538461538,873.1874457541229,131959.0,773.0,0.0
19.5,-99.2,1991,35.38461538461539,1003.8461538461538,873.1874457541229,134176.0,789.0,0.0
19.5,-99.2,1992,35.38461538461539,1003.8461538461538,873.1874457541229,137047.0,804.0,0.0
19.5,-99.2,1993,35.38461538461539,1003.8461538461538,873.1874457541229,139226.0,821.0,0.0
19.5,-99.2,1994,35.38461538461539,1003.8461538461538,873.1874457541229,141370.0,837.0,0.0
19.5,-99.2,1995,35.38461538461539,1003.8461538461538,873.1874457541229,144438.0,854.0,0.0
19.5,-99.2,1996,35.38461538461539,1003.8461538461538,873.1874457541229,146836.0,871.0,0.0
19.5,-99.2,1997,35.38461538461539,1003.8461538461538,873.1874457541229,149376.0,888.0,0.0
19.5,-99.2,1998,35.38461538461539,1003.8461538461538,873.1874457541229,151960.0,906.0,0.0
19.5,-99.2,1999,35.38461538461539,1003.8461538461538,873.1874457541229,155577.0,924.0,0.0
19.5,-99.2,2000,35.38461538461539,1003.8461538461538,873.1874457541229,158066.0,943.0,6409.0
19.5,-99.2,2001,35.38461538461539,1003.8461538461538,873.1874457541229,161291.0,961.0,0.0
19.5,-99.2,2002,35.38461538461539,1003.8461538461538,873.1874457541229,164339.0,981.0,0.0
19.5,-99.2,2003,35.38461538461539,1003.8461538461538,873.1874457541229,167116.0,1000.0,0.0
19.5,-99.2,2004,35.38461538461539,1003.8461538461538,873.1874457541229,169957.0,1020.0,0.0
19.5,-99.2,2005,35.38461538461539,1003.8461538461538,873.1874457541229,172711.0,1041.0,0.0
19.5,-99.2,2006,35.38461538461539,1003.8461538461538,873.1874457541229,175681.0,1061.0,0.0
19.5,-99.2,2007,35.38461538461539,1003.8461538461538,873.1874457541229,178545.0,1083.0,0.0
19.5,-99.2,2008,35.38461538461539,1003.8461538461538,873.1874457541229,182830.0,1104.0,0.0
19.5,-99.2,2009,35.38461538461539,1003.8461538461538,873.1874457541229,185847.0,1126.0,0.0
19.5,-99.2,2010,35.38461538461539,1003.8461538461538,873.1874457541229,188950.0,1149.0,0.0
19.5,-99.2,2011,35.38461538461539,1003.8461538461538,873.1874457541229,192597.0,1172.0,0.0
19.5,-99.2,2012,35.38461538461539,1003.8461538461538,873.1874457541229,196988.0,1195.0,0.0
19.5,-99.2,2013,35.38461538461539,1003.8461538461538,873.1874457541229,200219.0,1219.0,0.0
19.5,-99.2,2014,35.38461538461539,1003.8461538461538,873.1874457541229,204203.0,1244.0,0.0
19.5,-99.2,2015,35.38461538461539,1003.8461538461538,873.1874457541229,208022.0,1269.0,0.0
19.5,-99.2,2016,35.38461538461539,1003.8461538461538,873.1874457541229,211829.0,1294.0,0.0
19.5,-99.2,2017,35.38461538461539,1003.8461538461538,873.1874457541229,215345.0,1320.0,0.0
19.5,-99.2,2018,35.38461538461539,1003.8461538461538,873.1874457541229,219264.0,1346.0,0.0
19.5,-99.2,2019,35.38461538461539,1003.8461538461538,873.1874457541229,222619.0,1373.0,0.0
19.5,-99.2,2020,35.38461538461539,1003.8461538461538,873.1874457541229,227828.0,1401.0,12549.0
19.5,-99.2,2021,35.38461538461539,1003.8461538461538,873.1874457541229,232271.0,1429.0,0.0
24.7,-77.8,1985,52.264150943396224,991.1698113207547,145.47051375038893,1112660.0,2478.0,0.0
24.7,-77.8,1986,52.264150943396224,991.1698113207547,145.47051375038893,1139364.0,2528.0,0.0
24.7,-77.8,1987,52.264150943396224,991.1698113207547,145.47051375038893,1158163.0,2578.0,0.0
24.7,-77.8,1988,52.264150943396224,991.1698113207547,145.47051375038893,1183180.0,2630.0,0.0
24.7,-77.8,1989,52.264150943396224,991.1698113207547,145.47051375038893,1212167.0,2682.0,0.0
24.7,-77.8,1990,52.264150943396224,991.1698113207547,145.47051375038893,1237987.0,2736.0,0.0
24.7,-77.8,1991,52.264150943396224,991.1698113207547,145.47051375038893,1268936.0,2791.0,0.0
24.7,-77.8,1992,52.264150943396224,991.1698113207547,145.47051375038893,1293681.0,2846.0,0.0
24.7,-77.8,1993,52.264150943396224,991.1698113207547,145.47051375038893,1322271.0,2903.0,0.0
24.7,-77.8,1994,52.264150943396224,991.1698113207547,145.47051375038893,1347923.0,2961.0,0.0
24.7,-77.8,1995,52.264150943396224,991.1698113207547,145.47051375038893,1372725.0,3021.0,0.0
24.7,-77.8,1996,52.264150943396224,991.1698113207547,145.47051375038893,1393865.0,3081.0,0.0
24.7,-77.8,1997,52.264150943396224,991.1698113207547,145.47051375038893,1414912.0,3143.0,0.0
24.7,-77.8,1998,52.264150943396224,991.1698113207547,145.47051375038893,1447172.0,3206.0,0.0
24.7,-77.8,1999,52.264150943396224,991.1698113207547,145.47051375038893,1469024.0,3270.0,0.0
24.7,-77.8,2000,52.264150943396224,991.1698113207547,145.47051375038893,1504869.0,3335.0,0.0
24.7,-77.8,2001,52.264150943396224,991.1698113207547,145.47051375038893,1529548.0,3402.0,0.0
24.7,-77.8,2002,52.264150943396224,991.1698113207547,145.47051375038893,1556163.0,3470.0,0.0
24.7,-77.8,2003,52.264150943396224,991.1698113207547,145.47051375038893,1588686.0,3539.0,0.0
24.7,-77.8,2004,52.264150943396224,991.1698113207547,145.47051375038893,1619189.0,3610.0,0.0
24.7,-77.8,2005,52.264150943396224,991.1698113207547,145.47051375038893,1648173.0,3682.0,0.0
24.7,-77.8,2006,52.264150943396224,991.1698113207547,145.47051375038893,1677675.0,3756.0,0.0
24.7,-77.8,2007,52.264150943396224,991.1698113207547,145.47051375038893,1715255.0,3831.0,0.0
24.7,-77.8,2008,52.264150943396224,991.1698113207547,145.47051375038893,1756592.0,3908.0,0.0
24.7,-77.8,2009,52.264150943396224,991.1698113207547,145.47051375038893,1791549.0,3986.0,0.0
24.7,-77.8,2010,52.264150943396224,991.1698113207547,145.47051375038893,1820572.0,4065.0,0.0
24.7,-77.8,2011,52.264150943396224,991.1698113207547,145.47051375038893,1854070.0,4147.0,37570.0
24.7,-77.8,2012,52.264150943396224,991.1698113207547,145.47051375038893,1894118.0,4230.0,0.0
24.7,-77.8,2013,52.264150943396224,991.1698113207547,145.47051375038893,1941092.0,4314.0,0.0
24.7,-77.8,2014,52.264150943396224,991.1698113207547,145.47051375038893,1975838.0,4401.0,0.0
24.7,-77.8,2015,52.264150943396224,991.1698113207547,145.47051375038893,2024246.0,4489.0,0.0
24.7,-77.8,2016,52.264150943396224,991.1698113207547,145.47051375038893,2061087.0,4578.0,0.0
24.7,-77.8,2017,52.264150943396224,991.1698113207547,145.47051375038893,2111790.0,4670.0,0.0
24.7,-77.8,2018,52.264150943396224,991.1698113207547,145.47051375038893,2156982.0,4763.0,0.0
24.7,-77.8,2019,52.264150943396224,991.1698113207547,145.47051375038893,2200985.0,4859.0,0.0
24.7,-77.8,2020,52.264150943396224,991.1698113207547,145.47051375038893,2245665.0,4956.0,36871.0
24.7,-77.8,2021,52.264150943396224,991.1698113207547,145.47051375038893,2291027.0,5055.0,0.0
24.8,-111.6,1985,45.70652173913044,993.4239130434783,318.35460187634436,334459.0,1975.0,0.0
24.8,-111.6,1986,45.70652173913044,993.4239130434783,318.35460187634436,340212.0,2014.0,0.0
24.8,-111.6,1987,45.70652173913044,993.4239130434783,318.35460187634436,345519.0,2054.0,0.0
24.8,-111.6,1988,45.70652173913044,993.4239130434783,318.35460187634436,352706.0,2095.0,0.0
24.8,-111.6,1989,45.70652173913044,993.4239130434783,318.35460187634436,360324.0,2137.0,0.0
24.8,-111.6,1990,45.70652173913044,993.4239130434783,318.35460187634436,368900.0,2180.0,20755.0
24.8,-111.6,1991,45.70652173913044,993.4239130434783,318.35460187634436,375540.0,2224.0,0.0
24.8,-111.6,1992,45.70652173913044,993.4239130434783,318.35460187634436,384253.0,2268.0,16671.0
24.8,-111.6,1993,45.70652173913044,993.4239130434783,318.35460187634436,390016.0,2314.0,0.0
24.8,-111.6,1994,45.70652173913044,993.4239130434783,318.35460187634436,399767.0,2360.0,0.0
24.8,-111.6,1995,45.70652173913044,993.4239130434783,318.35460187634436,407642.0,2407.0,0.0
24.8,-111.6,1996,45.70652173913044,993.4239130434783,318.35460187634436,417507.0,2455.0,0.0
24.8,-111.6,1997,45.70652173913044,993.4239130434783,318.35460187634436,426108.0,2504.0,0.0
24.8,-111.6,1998,45.70652173913044,993.4239130434783,318.35460187634436,434460.0,2554.0,0.0
24.8,-111.6,1999,45.70652173913044,993.4239130434783,318.35460187634436,441628.0,2605.0,0.0
24.8,-111.6,2000,45.70652173913044,993.4239130434783,318.35460187634436,448606.0,2658.0,0.0
24.8,-111.6,2001,45.70652173913044,993.4239130434783,318.35460187634436,458789.0,2711.0,0.0
24.8,-111.6,2002,45.70652173913044,993.4239130434783,318.35460187634436,468653.0,2765.0,0.0
24.8,-111.6,2003,45.70652173913044,993.4239130434783,318.35460187634436,477136.0,2820.0,0.0
24.8,-111.6,2004,45.70652173913044,993.4239130434783,318.35460187634436,485772.0,2877.0,0.0
24.8,-111.6,2005,45.70652173913044,993.4239130434783,318.35460187634436,496265.0,2934.0,0.0
24.8,-111.6,2006,45.70652173913044,993.4239130434783,318.35460187634436,506785.0,2993.0,0.0
24.8,-111.6,2007,45.70652173913044,993.4239130434783,318.35460187634436,516820.0,3053.0,0.0
24.8,-111.6,2008,45.70652173913044,993.4239130434783,318.35460187634436,525192.0,3114.0,0.0
24.8,-111.6,2009,45.70652173913044,993.4239130434783,318.35460187634436,536484.0,3176.0,0.0
24.8,-111.6,2010,45.70652173913044,993.4239130434783,318.35460187634436,546570.0,3240.0,0.0
24.8,-111.6,2011,45.70652173913044,993.4239130434783,318.35460187634436,558321.0,3304.0,0.0
24.8,-111.6,2012,45.70652173913044,993.4239130434783,318.35460187634436,566696.0,3370.0,25649.0
24.8,-111.6,2013,45.70652173913044,993.4239130434783,318.35460187634436,579786.0,3438.0,0.0
24.8,-111.6,2014,45.70652173913044,993.4239130434783,318.35460187634436,588831.0,3507.0,19041.0
24.8,-111.6,2015,45.70652173913044,993.4239130434783,318.35460187634436,601491.0,3577.0,0.0
24.8,-111.6,2016,45.70652173913044,993.4239130434783,318.35460187634436,615927.0,3648.0,0.0
24.8,-111.6,2017,45.70652173913044,993.4239130434783,318.35460187634436,629908.0,3721.0,0.0
24.8,-111.6,2018,45.70652173913044,993.4239130434783,318.35460187634436,643073.0,3796.0,0.0
24.8,-111.6,2019,45.70652173913044,993.4239130434783,318.35460187634436,658571.0,3872.0,0.0
24.8,-111.6,2020,45.70652173913044,993.4239130434783,318.35460187634436,674904.0,3949.0,23931.0
24.8,-111.6,2021,45.70652173913044,993.4239130434783,318.35460187634436,689482.0,4028.0,0.0
25.0,-77.4,1985,60.72727272727273,983.8363636363637,158.7624950685566,1440680.0,6620.0,0.0
25.0,-77.4,1986,60.72727272727273,983.8363636363637,158.7624950685566,1469061.0,6753.0,0.0
25.0,-77.4,1987,60.72727272727273,983.8363636363637,158.7624950685566,1493007.0,6888.0,60613.0
25.0,-77.4,1988,60.72727272727273,983.8363636363637,158.7624950685566,1526003.0,7026.0,0.0
25.0,-77.4,1989,60.72727272727273,983.8363636363637,158.7624950685566,1551029.0,7166.0,0.0
25.0,-77.4,1990,60.72727272727273,983.8363636363637,158.7624950685566,1586392.0,7309.0,45757.0
25.0,-77.4,1991,60.72727272727273,983.8363636363637,158.7624950685566,1613996.0,7456.0,0.0
25.0,-77.4,1992,60.72727272727273,983.8363636363637,158.7624950685566,1648374.0,7605.0,0.0
25.0,-77.4,1993,60.72727272727273,983.8363636363637,158.7624950685566,1683319.0,7757.0,0.0
25.0,-77.4,1994,60.72727272727273,983.8363636363637,158.7624950685566,1721362.0,7912.0,42013.0
25.0,-77.4,1995,60.72727272727273,983.8363636363637,158.7624950685566,1752175.0,8070.0,0.0
25.0,-77.4,1996,60.72727272727273,983.8363636363637,158.7624950685566,1789321.0,8232.0,0.0
25.0,-77.4,1997,60.72727272727273,983.8363636363637,158.7624950685566,1824570.0,8396.0,0.0
25.0,-77.4,1998,60.72727272727273,983.8363636363637,158.7624950685566,1859785.0,8564.0,0.0
25.0,-77.4,1999,60.72727272727273,983.8363636363637,158.7624950685566,1899770.0,8735.0,0.0
25.0,-77.4,2000,60.72727272727273,983.8363636363637,158.7624950685566,1944795.0,8910.0,0.0
25.0,-77.4,2001,60.72727272727273,983.8363636363637,158.7624950685566,1985441.0,9088.0,0.0
25.0,-77.4,2002,60.72727272727273,983.8363636363637,158.7624950685566,2022568.0,9270.0,0.0
25.0,-77.4,2003,60.72727272727273,983.8363636363637,158.7624950685566,2061200.0,9456.0,0.0
25.0,-77.4,2004,60.72727272727273,983.8363636363637,158.7624950685566,2103866.0,9645.0,0.0
25.0,-77.4,2005,60.72727272727273,983.8363636363637,158.7624950685566,2144050.0,9838.0,0.0
25.0,-77.4,2006,60.72727272727273,983.8363636363637,158.7624950685566,2178569.0,10034.0,0.0
25.0,-77.4,2007,60.72727272727273,983.8363636363637,158.7624950685566,2213862.0,10235.0,0.0
25.0,-77.4,2008,60.72727272727273,983.8363636363637,158.7624950685566,2266774.0,10440.0,0.0
25.0,-77.4,2009,60.72727272727273,983.8363636363637,158.7624950685566,2303042.0,10649.0,0.0
25.0,-77.4,2010,60.72727272727273,983.8363636363637,158.7624950685566,2347951.0,10861.0,93409.0
25.0,-77.4,2011,60.72727272727273,983.8363636363637,158.7624950685566,2385988.0,11079.0,0.0
25.0,-77.4,2012,60.72727272727273,983.8363636363637,158.7624950685566,2422016.0,11300.0,0.0
25.0,-77.4,2013,60.72727272727273,983.8363636363637,158.7624950685566,2470457.0,11526.0,0.0
25.0,-77.4,2014,60.72727272727273,983.8363636363637,158.7624950685566,2516654.0,11757.0,0.0
25.0,-77.4,2015,60.72727272727273,983.8363636363637,158.7624950685566,2557927.0,11992.0,0.0
25.0,-77.4,2016,60.72727272727273,983.8363636363637,158.7624950685566,2596808.0,12232.0,0.0
25.0,-77.4,2017,60.72727272727273,983.8363636363637,158.7624950685566,2644849.0,12476.0,0.0
25.0,-77.4,2018,60.72727272727273,983.8363636363637,158.7624950685566,2697746.0,12726.0,0.0
25.0,-77.4,2019,60.72727272727273,983.8363636363637,158.7624950685566,2739021.0,12980.0,0.0
25.0,-77.4,2020,60.72727272727273,983.8363636363637,158.7624950685566,2796815.0,13240.0,0.0
25.0,-77.4,2021,60.72727272727273,983.8363636363637,158.7624950685566,2851912.0,13505.0,0.0
25.9,-81.7,1985,54.784946236559136,990.0430107526881,381.62094674353125,334510.0,2488.0,0.0
25.9,-81.7,1986,54.784946236559136,990.0430107526881,381.62094674353125,341401.0,2537.0,0.0
25.9,-81.7,1987,54.784946236559136,990.0430107526881,381.62094674353125,346795.0,2588.0,0.0
25.9,-81.7,1988,54.784946236559136,990.0430107526881,381.62094674353125,353905.0,2640.0,0.0
25.9,-81.7,1989,54.784946236559136,990.0430107526881,381.62094674353125,360063.0,2693.0,0.0
25.9,-81.7,1990,54.784946236559136,990.0430107526881,381.62094674353125,366976.0,2747.0,0.0
25.9,-81.7,1991,54.784946236559136,990.0430107526881,381.62094674353125,375086.0,2802.0,0.0
25.9,-81.7,1992,54.784946236559136,990.0430107526881,381.62094674353125,382663.0,2858.0,0.0
25.9,-81.7,1993,54.784946236559136,990.0430107526881,381.62094674353125,389283.0,2915.0,0.0
25.9,-81.7,1994,54.784946236559136,990.0430107526881,381.62094674353125,398197.0,2973.0,0.0
25.9,-81.7,1995,54.784946236559136,990.0430107526881,381.62094674353125,406122.0,3032.0,0.0
25.9,-81.7,1996,54.784946236559136,990.0430107526881,381.62094674353125,413432.0,3093.0,0.0
25.9,-81.7,1997,54.784946236559136,990.0430107526881,381.62094674353125,420915.0,3155.0,0.0
25.9,-81.7,1998,54.784946236559136,990.0430107526881,381.62094674353125,428197.0,3218.0,0.0
25.9,-81.7,1999,54.784946236559136,990.0430107526881,381.62094674353125,435733.0,3282.0,0.0
25.9,-81.7,2000,54.784946236559136,990.0430107526881,381.62094674353125,444186.0,3348.0,0.0
25.9,-81.7,2001,54.784946236559136,990.0430107526881,381.62094674353125,451515.0,3415.0,0.0
25.9,-81.7,2002,54.784946236559136,990.0430107526881,381.62094674353125,458649.0,3483.0,0.0
25.9,-81.7,2003,54.784946236559136,990.0430107526881,381.62094674353125,467455.0,3553.0,0.0
25.9,-81.7,2004,54.784946236559136,990.0430107526881,381.62094674353125,476290.0,3624.0,0.0
25.9,-81.7,2005,54.784946236559136,990.0430107526881,381.62094674353125,487197.0,3697.0,0.0
25.9,-81.7,2006,54.784946236559136,990.0430107526881,381.62094674353125,497428.0,3771.0,0.0
25.9,-81.7,2007,54.784946236559136,990.0430107526881,381.62094674353125,505934.0,3846.0,0.0
25.9,-81.7,2008,54.784946236559136,990.0430107526881,381.62094674353125,515598.0,3923.0,0.0
25.9,-81.7,2009,54.784946236559136,990.0430107526881,381.62094674353125,525600.0,4001.0,0.0
25.9,-81.7,2010,54.784946236559136,990.0430107526881,381.62094674353125,536007.0,4081.0,37671.0
25.9,-81.7,2011,54.784946236559136,990.0430107526881,381.62094674353125,548442.0,4163.0,0.0
25.9,-81.7,2012,54.784946236559136,990.0430107526881,381.62094674353125,560234.0,4246.0,0.0
25.9,-81.7,2013,54.784946236559136,990.0430107526881,381.62094674353125,571719.0,4331.0,0.0
25.9,-81.7,2014,54.784946236559136,990.0430107526881,381.62094674353125,580923.0,4418.0,0.0
25.9,-81.7,2015,54.784946236559136,990.0430107526881,381.62094674353125,594749.0,4506.0,0.0
25.9,-81.7,2016,54.784946236559136,990.0430107526881,381.62094674353125,606585.0,4596.0,0.0
25.9,-81.7,2017,54.784946236559136,990.0430107526881,381.62094674353125,616958.0,4688.0,0.0
25.9,-81.7,2018,54.784946236559136,990.0430107526881,381.62094674353125,627199.0,4782.0,0.0
25.9,-81.7,2019,54.784946236559136,990.0430107526881,381.62094674353125,640370.0,4878.0,0.0
25.9,-81.7,2020,54.784946236559136,990.0430107526881,381.62094674353125,655291.0,4975.0,0.0
25.9,-81.7,2021,54.784946236559136,990.0430107526881,381.62094674353125,665710.0,5075.0,0.0
26.5,-97.8,1985,55.0,986.3958333333334,540.8632484764491,276312.0,2079.0,0.0
26.5,-97.8,1986,55.0,986.3958333333334,540.8632484764491,282004.0,2121.0,0.0
26.5,-97.8,1987,55.0,986.3958333333334,540.8632484764491,288490.0,2163.0,0.0
26.5,-97.8,1988,55.0,986.3958333333334,540.8632484764491,293654.0,2207.0,0.0
26.5,-97.8,1989,55.0,986.3958333333334,540.8632484764491,300496.0,2251.0,0.0
26.5,-97.8,1990,55.0,986.3958333333334,540.8632484764491,306025.0,2296.0,0.0
26.5,-97.8,1991,55.0,986.3958333333334,540.8632484764491,310799.0,2342.0,0.0
26.5,-97.8,1992,55.0,986.3958333333334,540.8632484764491,317264.0,2389.0,0.0
26.5,-97.8,1993,55.0,986.3958333333334,540.8632484764491,322499.0,2436.0,0.0
26.5,-97.8,1994,55.0,986.3958333333334,540.8632484764491,330561.0,2485.0,0.0
26.5,-97.8,1995,55.0,986.3958333333334,540.8632484764491,337371.0,2535.0,0.0
26.5,-97.8,1996,55.0,986.3958333333334,540.8632484764491,345299.0,2585.0,0.0
26.5,-97.8,1997,55.0,986.3958333333334,540.8632484764491,352136.0,2637.0,0.0
26.5,-97.8,1998,55.0,986.3958333333334,540.8632484764491,358580.0,2690.0,0.0
26.5,-97.8,1999,55.0,986.3958333333334,540.8632484764491,365895.0,2744.0,0.0
26.5,-97.8,2000,55.0,986.3958333333334,540.8632484764491,374567.0,2799.0,0.0
26.5,-97.8,2001,55.0,986.3958333333334,540.8632484764491,381571.0,2855.0,0.0
26.5,-97.8,2002,55.0,986.3958333333334,540.8632484764491,388134.0,2912.0,0.0
26.5,-97.8,2003,55.0,986.3958333333334,540.8632484764491,396324.0,2970.0,0.0
26.5,-97.8,2004,55.0,986.3958333333334,540.8632484764491,404726.0,3029.0,0.0
26.5,-97.8,2005,55.0,986.3958333333334,540.8632484764491,414803.0,3090.0,0.0
26.5,-97.8,2006,55.0,986.3958333333334,540.8632484764491,421979.0,3152.0,0.0
26.5,-97.8,2007,55.0,986.3958333333334,540.8632484764491,431896.0,3215.0,0.0
26.5,-97.8,2008,55.0,986.3958333333334,540.8632484764491,441354.0,3279.0,0.0
26.5,-97.8,2009,55.0,986.3958333333334,540.8632484764491,450535.0,3345.0,0.0
26.5,-97.8,2010,55.0,986.3958333333334,540.8632484764491,458915.0,3411.0,0.0
26.5,-97.8,2011,55.0,986.3958333333334,540.8632484764491,469699.0,3480.0,0.0
26.5,-97.8,2012,55.0,986.3958333333334,540.8632484764491,478623.0,3549.0,0.0
26.5,-97.8,2013,55.0,986.3958333333334,540.8632484764491,490350.0,3620.0,0.0
26.5,-97.8,2014,55.0,986.3958333333334,540.8632484764491,498637.0,3693.0,0.0
26.5,-97.8,2015,55.0,986.3958333333334,540.8632484764491,509656.0,3767.0,0.0
26.5,-97.8,2016,55.0,986.3958333333334,540.8632484764491,518881.0,3842.0,0.0
26.5,-97.8,2017,55.0,986.3958333333334,540.8632484764491,528584.0,3919.0,0.0
26.5,-97.8,2018,55.0,986.3958333333334,540.8632484764491,538363.0,3997.0,0.0
26.5,-97.8,2019,55.0,986.3958333333334,540.8632484764491,548269.0,4077.0,0.0
26.5,-97.8,2020,55.0,986.3958333333334,540.8632484764491,560824.0,4159.0,0.0
26.5,-97.8,2021,55.0,986.3958333333334,540.8632484764491,571480.0,4242.0,0.0
29.6,-90.6,1985,51.23809523809524,989.847619047619,530.3297298738628,506667.0,3881.0,0.0
29.6,-90.6,1986,51.23809523809524,989.847619047619,530.3297298738628,516598.0,3959.0,0.0
29.6,-90.6,1987,51.23809523809524,989.847619047619,530.3297298738628,528118.0,4038.0,0.0
29.6,-90.6,1988,51.23809523809524,989.847619047619,530.3297298738628,538258.0,4119.0,0.0
29.6,-90.6,1989,51.23809523809524,989.847619047619,530.3297298738628,549938.0,4201.0,0.0
29.6,-90.6,1990,51.23809523809524,989.847619047619,530.3297298738628,559122.0,4285.0,0.0
29.6,-90.6,1991,51.23809523809524,989.847619047619,530.3297298738628,571199.0,4371.0,0.0
29.6,-90.6,1992,51.23809523809524,989.847619047619,530.3297298738628,583994.0,4459.0,0.0
29.6,-90.6,1993,51.23809523809524,989.847619047619,530.3297298738628,598244.0,4548.0,0.0
29.6,-90.6,1994,51.23809523809524,989.847619047619,530.3297298738628,610089.0,4639.0,0.0
29.6,-90.6,1995,51.23809523809524,989.847619047619,530.3297298738628,621803.0,4731.0,0.0
