Latitude,Longitude,Total_Insured_Value,Premium,Losses,Policy_Year,Avg_Wind_Speed,Avg_Pressure,Avg_Dist2Land,Premium_BoxCox,Standardized_Residuals,Premium_Ratio,Premium_Ratio_BoxCox
46.2,-62.5,758448.0,1717.0,0.0,1986,50.0,987.3,463.39372287706135,7.671640089099947,-1.1366939082994902,0.0022638335126468788,-1.4428821340574196
46.2,-62.5,774527.0,1751.0,0.0,1987,50.0,987.3,463.39372287706135,7.692437555273665,-1.1302479410064634,0.0022607346160947264,-1.4429036108297602
46.2,-62.5,788469.0,1786.0,0.0,1988,50.0,987.3,463.39372287706135,7.713432337574853,-1.1204836887316618,0.002265149295660324,-1.4428730179047133
46.2,-62.5,805421.0,1822.0,0.0,1989,50.0,987.3,463.39372287706135,7.734605353706848,-1.1145907056405384,0.00226217096400516,-1.442893655118399
46.2,-62.5,817663.0,1858.0,0.0,1990,50.0,987.3,463.39372287706135,7.755367326690246,-1.102903309538109,0.0022723297984622026,-1.4428232987706628
46.2,-62.5,836551.0,1895.0,0.0,1991,50.0,987.3,463.39372287706135,7.776294214647148,-1.1001635838693977,0.0022652534035581813,-1.4428722966847736
46.2,-62.5,850438.0,1933.0,0.0,1992,50.0,987.3,463.39372287706135,7.79736890390849,-1.0902151794728394,0.0022729464111434345,-1.442819031559827
46.2,-62.5,871699.0,1972.0,0.0,1993,50.0,987.3,463.39372287706135,7.818575038976858,-1.0902845038407243,0.0022622487808291623,-1.4428931158065665
46.2,-62.5,885820.0,2011.0,0.0,1994,50.0,987.3,463.39372287706135,7.839369108872619,-1.0811853593247622,0.0022702129100720236,-1.4428379513016447
46.2,-62.5,907700.0,2051.0,0.0,1995,50.0,987.3,463.39372287706135,7.8602848257628,-1.082654899726571,0.002259557122397268,-1.4429117738529365
46.2,-62.5,922495.0,2092.0,0.0,1996,50.0,987.3,463.39372287706135,7.881307571086906,-1.0740951808828445,0.0022677629689049805,-1.442854914556129
46.2,-62.5,940761.0,2134.0,0.0,1997,50.0,987.3,463.39372287706135,7.902423413919323,-1.0701973860693474,0.0022683763463834067,-1.4428506670187347
46.2,-62.5,957036.0,2177.0,0.0,1998,50.0,987.3,463.39372287706135,7.9236190973315965,-1.0633971008537277,0.0022747315670465897,-1.442806679627915
46.2,-62.5,980005.0,2221.0,0.0,1999,50.0,987.3,463.39372287706135,7.944882022986259,-1.0657819017330916,0.0022663149677807767,-1.4428649431726364
46.2,-62.5,1002251.0,2265.0,0.0,2000,50.0,987.3,463.39372287706135,7.965731076048296,-1.0679172864562185,0.0022599129359811066,-1.4429093070182164
46.2,-62.5,1022998.0,2310.0,0.0,2001,50.0,987.3,463.39372287706135,7.986642411327973,-1.0678651181029015,0.0022580689307310476,-1.4429220927368591
46.2,-62.5,1045504.0,2356.0,0.0,2002,50.0,987.3,463.39372287706135,8.007604812450234,-1.0701713464093656,0.0022534586190009792,-1.442954073633027
46.2,-62.5,1062127.0,2404.0,0.0,2003,50.0,987.3,463.39372287706135,8.029050068281249,-1.0634406262480929,0.00226338281580263,-1.4428852570120618
46.2,-62.5,1084219.0,2452.0,0.0,2004,50.0,987.3,463.39372287706135,8.050074651017631,-1.0650739964781186,0.0022615357229489614,-1.4428980578961346
46.2,-62.5,1109807.0,2501.0,0.0,2005,50.0,987.3,463.39372287706135,8.071120206952772,-1.0715330073817593,0.0022535449857497745,-1.442953474331545
46.2,-62.5,1132780.0,2551.0,0.0,2006,50.0,987.3,463.39372287706135,8.092177724323289,-1.0743453842852073,0.00225198184996204,-1.4429643221079036
46.2,-62.5,1160646.0,2602.0,0.0,2007,50.0,987.3,463.39372287706135,8.113238695623593,-1.0839560535871124,0.0022418549669752878,-1.4430346582498663
46.2,-62.5,1189430.0,2654.0,0.0,2008,50.0,987.3,463.39372287706135,8.134295098627629,-1.0948581920229319,0.0022313208847935567,-1.4431079298231766
46.2,-62.5,1208461.0,2707.0,0.0,2009,50.0,987.3,463.39372287706135,8.155339377392055,-1.0922412029585917,0.0022400391903420963,-1.4430472803704053
46.2,-62.5,1230455.0,2761.0,0.0,2010,50.0,987.3,463.39372287706135,8.176364423346888,-1.0937827133716531,0.0022438853919891423,-1.4430205478779976
46.2,-62.5,1260970.0,2816.0,0.0,2011,50.0,987.3,463.39372287706135,8.197363556565238,-1.1072175487505016,0.0022332014243003403,-1.443094841368091
46.2,-62.5,1285433.0,2872.0,0.0,2012,50.0,987.3,463.39372287706135,8.21833050729062,-1.1123105929273294,0.0022342665856563506,-1.4430874294555762
46.2,-62.5,1310499.0,2930.0,27073.0,2013,50.0,987.3,463.39372287706135,8.239622953534749,-1.2160656894313169,0.0022357895732846803,-1.443076833714897
46.2,-62.5,1343262.0,2989.0,0.0,2014,50.0,987.3,463.39372287706135,8.260857711740194,-1.133821248211996,0.0022251801956729217,-1.4431506931314237
46.2,-62.5,1368112.0,3048.0,0.0,2015,50.0,987.3,463.39372287706135,8.281680630376096,-1.1397384062693108,0.002227887775269861,-1.4431318331291572
46.2,-62.5,1391233.0,3109.0,0.0,2016,50.0,987.3,463.39372287706135,8.302793112652973,-1.142737786173728,0.0022347083486375036,-1.443084355782649
46.2,-62.5,1421145.0,3171.0,0.0,2017,50.0,987.3,463.39372287706135,8.323834693801288,-1.155313309723539,0.0022312994099827955,-1.4431080793069597
46.2,-62.5,1452694.0,3235.0,0.0,2018,50.0,987.3,463.39372287706135,8.345131172418846,-1.169714027181184,0.0022268970615972805,-1.4431387332301917
46.2,-62.5,1489011.0,3300.0,0.0,2019,50.0,987.3,463.39372287706135,8.366336781114388,-1.1909191123951621,0.002216236146005637,-1.4432130460006285
46.2,-62.5,1518196.0,3366.0,0.0,2020,50.0,987.3,463.39372287706135,8.387448787753382,-1.202389502963017,0.0022171050378212037,-1.4432069850743263
46.2,-62.5,1540969.0,3433.0,0.0,2021,50.0,987.3,463.39372287706135,8.408464699690358,-1.2051278079165475,0.002227818989220419,-1.4431323121772306
17.2,-89.0,371785.0,2698.0,0.0,1985,47.28813559322034,996.0677966101696,659.4109764945999,8.151794793745324,0.0624703720395394,0.007256882337910352,-1.4149743188609396
17.2,-89.0,379370.0,2752.0,0.0,1986,47.28813559322034,996.0677966101696,659.4109764945999,8.17288873568966,0.08110113170877728,0.007254131850172655,-1.414987480786134
17.2,-89.0,388512.0,2807.0,0.0,1987,47.28813559322034,996.0677966101696,659.4109764945999,8.193955330753067,0.09751726352838352,0.007225002059138457,-1.4151269732566658
17.2,-89.0,397137.0,2863.0,16290.0,1988,47.28813559322034,996.0677966101696,659.4109764945999,8.214988321278017,0.055888052521644443,0.0072090991270015135,-1.4152032022997234
17.2,-89.0,406867.0,2920.0,0.0,1989,47.28813559322034,996.0677966101696,659.4109764945999,8.235981843618337,0.1300500916911829,0.007176792416194973,-1.4153582259270727
17.2,-89.0,415859.0,2979.0,0.0,1990,47.28813559322034,996.0677966101696,659.4109764945999,8.257288031764476,0.14709903899735768,0.007163485700682202,-1.4154221426098348
17.2,-89.0,422596.0,3038.0,0.0,1991,47.28813559322034,996.0677966101696,659.4109764945999,8.278179621175932,0.16652728453131063,0.007188899090384197,-1.415300106166204
17.2,-89.0,431132.0,3099.0,0.0,1992,47.28813559322034,996.0677966101696,659.4109764945999,8.299360367873831,0.18397888069035673,0.007188053774714009,-1.4153041632100938
17.2,-89.0,439496.0,3161.0,0.0,1993,47.28813559322034,996.0677966101696,659.4109764945999,8.320468647386189,0.20153709335041042,0.007192329395489379,-1.4152836441700551
17.2,-89.0,449912.0,3224.0,0.0,1994,47.28813559322034,996.0677966101696,659.4109764945999,8.341500755185104,0.21610993366820494,0.007165845765394122,-1.4154108036649928
17.2,-89.0,457921.0,3289.0,0.0,1995,47.28813559322034,996.0677966101696,659.4109764945999,8.362777431801952,0.23446301625180457,0.007182461603639056,-1.4153310063339894
17.2,-89.0,468865.0,3354.0,0.0,1996,47.28813559322034,996.0677966101696,659.4109764945999,8.383640963020627,0.2479989100536713,0.007153445021488062,-1.4154703963894744
17.2,-89.0,478289.0,3422.0,0.0,1997,47.28813559322034,996.0677966101696,659.4109764945999,8.405042397938539,0.2646139976378612,0.007154670084405035,-1.415464507795109
17.2,-89.0,488190.0,3490.0,0.0,1998,47.28813559322034,996.0677966101696,659.4109764945999,8.426026003846866,0.27981437077922744,0.007148855978205207,-1.4154924577097654
17.2,-89.0,497514.0,3560.0,0.0,1999,47.28813559322034,996.0677966101696,659.4109764945999,8.447207268463687,0.29617254969706897,0.007155577531486551,-1.4154601461132656
17.2,-89.0,507813.0,3631.0,0.0,2000,47.28813559322034,996.0677966101696,659.4109764945999,8.468273155410154,0.3109714239388491,0.007150269882811192,-1.4154856600394505
17.2,-89.0,516344.0,3704.0,0.0,2001,47.28813559322034,996.0677966101696,659.4109764945999,8.489510568897979,0.3285336496499897,0.007173512232155307,-1.4153739782668289
17.2,-89.0,526258.0,3778.0,0.0,2002,47.28813559322034,996.0677966101696,659.4109764945999,8.510619232672779,0.34394719942034047,0.007178988252910169,-1.4153476821979254
17.2,-89.0,534731.0,3853.0,0.0,2003,47.28813559322034,996.0677966101696,659.4109764945999,8.531598675869487,0.3611287990971469,0.007205492107246447,-1.4152204996044577
17.2,-89.0,548046.0,3930.0,0.0,2004,47.28813559322034,996.0677966101696,659.4109764945999,8.55272021863377,0.3718527450168932,0.007170930907259609,-1.4153863761036982
17.2,-89.0,559061.0,4009.0,0.0,2005,47.28813559322034,996.0677966101696,659.4109764945999,8.573967894154084,0.3859973506697079,0.007170952722511497,-1.4153862713213543
17.2,-89.0,568901.0,4089.0,0.0,2006,47.28813559322034,996.0677966101696,659.4109764945999,8.595065351804765,0.40150411682943743,0.007187542296462829,-1.4153066180941432
17.2,-89.0,581985.0,4171.0,0.0,2007,47.28813559322034,996.0677966101696,659.4109764945999,8.616269447321256,0.4127065022593066,0.007166851379331082,-1.4154059725475088
17.2,-89.0,595488.0,4254.0,0.0,2008,47.28813559322034,996.0677966101696,659.4109764945999,8.637315067001335,0.4230452881147307,0.007143720780267613,-1.4155171499453054
17.2,-89.0,609243.0,4339.0,0.0,2009,47.28813559322034,996.0677966101696,659.4109764945999,8.658449735821161,0.4331987170266046,0.007121952980994447,-1.4156218815754371
17.2,-89.0,622708.0,4426.0,0.0,2010,47.28813559322034,996.0677966101696,659.4109764945999,8.679660518795698,0.4438956215313213,0.007107665229931203,-1.4156906796786
17.2,-89.0,632920.0,4515.0,0.0,2011,47.28813559322034,996.0677966101696,659.4109764945999,8.700935124154801,0.45922529482775926,0.007133602982999431,-1.4155658171705414
17.2,-89.0,646021.0,4605.0,0.0,2012,47.28813559322034,996.0677966101696,659.4109764945999,8.722029806043764,0.4702265929695631,0.007128251248798414,-1.4155915682102587
17.2,-89.0,657973.0,4697.0,0.0,2013,47.28813559322034,996.0677966101696,659.4109764945999,8.743174655627017,0.48291748548917596,0.007138590793239237,-1.4155418227577465
17.2,-89.0,671527.0,4791.0,0.0,2014,47.28813559322034,996.0677966101696,659.4109764945999,8.7643589597633,0.49346142372959023,0.007134486029601193,-1.4155615687888745
17.2,-89.0,683144.0,4887.0,0.0,2015,47.28813559322034,996.0677966101696,659.4109764945999,8.78557257286892,0.5067516734034166,0.0071536894124811165,-1.4154692216328528
17.2,-89.0,697490.0,4984.0,0.0,2016,47.28813559322034,996.0677966101696,659.4109764945999,8.80659133032579,0.5159080649582625,0.007145622159457484,-1.415508006640694
17.2,-89.0,709348.0,5084.0,0.0,2017,47.28813559322034,996.0677966101696,659.4109764945999,8.827839488428936,0.5289374645572121,0.007167145040234131,-1.4154045617979163
17.2,-89.0,722471.0,5186.0,0.0,2018,47.28813559322034,996.0677966101696,659.4109764945999,8.849089654088427,0.5402204499105446,0.00717814279050647,-1.4153517417256836
17.2,-89.0,739810.0,5290.0,0.0,2019,47.28813559322034,996.0677966101696,659.4109764945999,8.87033376250843,0.5456446690113659,0.007150484583879645,-1.4154846278522384
17.2,-89.0,750907.0,5395.0,0.0,2020,47.28813559322034,996.0677966101696,659.4109764945999,8.89136587350098,0.5593591676369183,0.007184644703005832,-1.4153205263925965
17.2,-89.0,763147.0,5503.0,0.0,2021,47.28813559322034,996.0677966101696,659.4109764945999,8.912579403526353,0.5718209028503034,0.007210930528456509,-1.4151944209473584
34.6,-77.9,269100.0,937.0,0.0,1985,54.30434782608695,989.3304347826088,535.3369244459159,7.030847418802788,-1.7364187665518929,0.0034819769602378297,-1.4350322369584712
34.6,-77.9,273190.0,956.0,0.0,1986,54.30434782608695,989.3304347826088,535.3369244459159,7.052037804823419,-1.7125639284949161,0.0034993960247446834,-1.4349270595864174
34.6,-77.9,279146.0,975.0,0.0,1987,54.30434782608695,989.3304347826088,535.3369244459159,7.072814419202176,-1.6920618593128887,0.0034927958845908593,-1.434966892012116
34.6,-77.9,284394.0,995.0,0.0,1988,54.30434782608695,989.3304347826088,535.3369244459159,7.094255005717464,-1.6693955505740494,0.0034986673417863948,-1.4349314560788489
34.6,-77.9,289342.0,1015.0,0.0,1989,54.30434782608695,989.3304347826088,535.3369244459159,7.11527222021164,-1.6470932303983237,0.003507959439002979,-1.4348754141958058
34.6,-77.9,293914.0,1035.0,0.0,1990,54.30434782608695,989.3304347826088,535.3369244459159,7.1358825221877416,-1.625019241477009,0.003521438243840035,-1.434794205492337
34.6,-77.9,299087.0,1056.0,0.0,1991,54.30434782608695,989.3304347826088,535.3369244459159,7.157102365806019,-1.6026939203003017,0.0035307452346641614,-1.4347381892806352
34.6,-77.9,303782.0,1077.0,0.0,1992,54.30434782608695,989.3304347826088,535.3369244459159,7.177907617155352,-1.580468371967231,0.0035453055151391456,-1.4346506490018174
34.6,-77.9,311346.0,1098.0,0.0,1993,54.30434782608695,989.3304347826088,535.3369244459159,7.198314227622126,-1.5629539309508769,0.003526623113834769,-1.4347629933926402
34.6,-77.9,317480.0,1120.0,0.0,1994,54.30434782608695,989.3304347826088,535.3369244459159,7.219281398261584,-1.542458746395472,0.0035277812775607914,-1.4347560234228633
34.6,-77.9,324496.0,1143.0,0.0,1995,54.30434782608695,989.3304347826088,535.3369244459159,7.240769177287162,-1.5222601729082466,0.0035223854839504954,-1.4347885021664202
34.6,-77.9,330013.0,1166.0,0.0,1996,54.30434782608695,989.3304347826088,535.3369244459159,7.261832192914396,-1.500762279764432,0.0035331941468972434,-1.434723457754983
34.6,-77.9,335458.0,1189.0,0.0,1997,54.30434782608695,989.3304347826088,535.3369244459159,7.282486976274282,-1.4799131080265868,0.003544407943766433,-1.4346560421307464
34.6,-77.9,343744.0,1213.0,0.0,1998,54.30434782608695,989.3304347826088,535.3369244459159,7.303621396386068,-1.4621485745717577,0.003528788866132936,-1.43474996022416
34.6,-77.9,351306.0,1237.0,7100.0,1999,54.30434782608695,989.3304347826088,535.3369244459159,7.3243449642956895,-1.4697751547883258,0.0035211468064877912,-1.4347959603326257
34.6,-77.9,358859.0,1262.0,0.0,2000,54.30434782608695,989.3304347826088,535.3369244459159,7.345512075778036,-1.425314892505111,0.0035167015457324463,-1.434822732436501
34.6,-77.9,365175.0,1287.0,10758.0,2001,54.30434782608695,989.3304347826088,535.3369244459159,7.3662672016901345,-1.4444458071821413,0.0035243376463339497,-1.434776749747883
34.6,-77.9,372734.0,1313.0,12089.0,2002,54.30434782608695,989.3304347826088,535.3369244459159,7.387432463950925,-1.4304958622652186,0.003522619347845917,-1.4347870941486138
34.6,-77.9,378735.0,1339.0,0.0,2003,54.30434782608695,989.3304347826088,535.3369244459159,7.408185938216211,-1.3665573102834827,0.0035354535493154846,-1.4347098691107776
34.6,-77.9,385515.0,1366.0,0.0,2004,54.30434782608695,989.3304347826088,535.3369244459159,7.429318678380104,-1.3467691622660385,0.003543312192781085,-1.4346626266260503
34.6,-77.9,391336.0,1393.0,0.0,2005,54.30434782608695,989.3304347826088,535.3369244459159,7.450041008564334,-1.326400706130993,0.0035596009567226117,-1.4345648120985173
34.6,-77.9,399945.0,1421.0,0.0,2006,54.30434782608695,989.3304347826088,535.3369244459159,7.471114116514747,-1.3092723808519808,0.0035529885359236895,-1.4346045026997716
34.6,-77.9,406504.0,1449.0,0.0,2007,54.30434782608695,989.3304347826088,535.3369244459159,7.491779229798588,-1.2900463650165372,0.003564540570326491,-1.434535177696552
34.6,-77.9,416179.0,1478.0,0.0,2008,54.30434782608695,989.3304347826088,535.3369244459159,7.512768859332003,-1.2745620305828727,0.003551356507656561,-1.4346143024482412
34.6,-77.9,424503.0,1508.0,0.0,2009,54.30434782608695,989.3304347826088,535.3369244459159,7.534056609193904,-1.2566744600114403,0.0035523895001919894,-1.434608099529767
34.6,-77.9,430998.0,1538.0,0.0,2010,54.30434782608695,989.3304347826088,535.3369244459159,7.554928283952749,-1.2370087117005577,0.0035684620346266107,-1.4345116608069914
34.6,-77.9,438325.0,1569.0,0.0,2011,54.30434782608695,989.3304347826088,535.3369244459159,7.576075573909811,-1.2180055402536631,0.003579535732618491,-1.4344452965100138
34.6,-77.9,445294.0,1600.0,0.0,2012,54.30434782608695,989.3304347826088,535.3369244459159,7.5968123345517595,-1.1992526825997747,0.003593131728700589,-1.434363905329309
34.6,-77.9,454511.0,1632.0,0.0,2013,54.30434782608695,989.3304347826088,535.3369244459159,7.617804048592368,-1.1831626446862158,0.00359067217295071,-1.4343786219721228
34.6,-77.9,461875.0,1665.0,0.0,2014,54.30434782608695,989.3304347826088,535.3369244459159,7.639028322134184,-1.1640888538388836,0.003604871447902571,-1.434293705295958
34.6,-77.9,471528.0,1698.0,0.0,2015,54.30434782608695,989.3304347826088,535.3369244459159,7.659839291125567,-1.1489404608415836,0.0036010586858044487,-1.4343164965029556
34.6,-77.9,481288.0,1732.0,0.0,2016,54.30434782608695,989.3304347826088,535.3369244459159,7.680865352726762,-1.133557411606442,0.0035986768836954175,-1.434330737880238
34.6,-77.9,488556.0,1767.0,0.0,2017,54.30434782608695,989.3304347826088,535.3369244459159,7.702086349068252,-1.11437034831124,0.0036167808807997448,-1.4342225646256017
34.6,-77.9,497741.0,1802.0,10559.0,2018,54.30434782608695,989.3304347826088,535.3369244459159,7.7228943573537805,-1.1367798232593966,0.0036203567718954234,-1.4342012186783637
34.6,-77.9,509487.0,1838.0,0.0,2019,54.30434782608695,989.3304347826088,535.3369244459159,7.743882687838706,-1.0860457525671203,0.003607550339851655,-1.434277696505389
34.6,-77.9,517690.0,1875.0,0.0,2020,54.30434782608695,989.3304347826088,535.3369244459159,7.765033246008306,-1.068294348255852,0.0036218586412718034,-1.4341922554080122
34.6,-77.9,526905.0,1912.0,0.0,2021,54.30434782608695,989.3304347826088,535.3369244459159,7.785773715157693,-1.0526910138252532,0.003628737628225202,-1.4341512161771819
30.4,-87.5,942929.0,3870.0,0.0,1985,50.80952380952381,990.9619047619047,511.26723142374505,8.536297670943746,0.03587973788885594,0.004104232662268315,-1.4313712125198792
30.4,-87.5,958487.0,3947.0,0.0,1986,50.80952380952381,990.9619047619047,511.26723142374505,8.557328063360996,0.04332735279127669,0.004117948391579646,-1.4312925918364563
30.4,-87.5,980149.0,4026.0,0.0,1987,50.80952380952381,990.9619047619047,511.26723142374505,8.57848583826948,0.04253166297367331,0.004107538751761211,-1.4313522538750167
30.4,-87.5,1000536.0,4107.0,0.0,1988,50.80952380952381,990.9619047619047,511.26723142374505,8.599755822519192,0.04370827552576282,0.004104799827292571,-1.4313679597887476
30.4,-87.5,1023348.0,4189.0,39627.0,1989,50.80952380952381,990.9619047619047,511.26723142374505,8.620868622914367,-0.10166913001762354,0.004093426674015095,-1.4314332129392557
30.4,-87.5,1043815.0,4273.0,0.0,1990,50.80952380952381,990.9619047619047,511.26723142374505,8.642075417734137,0.04218850236714687,0.004093637282468637,-1.4314320040559128
30.4,-87.5,1068032.0,4358.0,36609.0,1991,50.80952380952381,990.9619047619047,511.26723142374505,8.663117763132325,-0.09433672549059789,0.004080402085330777,-1.4315080119750876
30.4,-87.5,1086509.0,4445.0,0.0,1992,50.80952380952381,990.9619047619047,511.26723142374505,8.6842377005672,0.04119822492906662,0.004091084381261453,-1.4314466589302914
30.4,-87.5,1103241.0,4534.0,0.0,1993,50.80952380952381,990.9619047619047,511.26723142374505,8.705422973080074,0.04729319343963531,0.004109709483240742,-1.4313398085351003
30.4,-87.5,1127512.0,4625.0,0.0,1994,50.80952380952381,990.9619047619047,511.26723142374505,8.726661943549873,0.04302733354077551,0.0041019519082723735,-1.4313842942463593
30.4,-87.5,1153783.0,4717.0,0.0,1995,50.80952380952381,990.9619047619047,511.26723142374505,8.747716963736558,0.035656537182919515,0.004088290432429668,-1.4314627008647403
30.4,-87.5,1174205.0,4812.0,0.0,1996,50.80952380952381,990.9619047619047,511.26723142374505,8.769035248654294,0.03687367347771943,0.0040980919004773445,-1.4314064393710504
30.4,-87.5,1202973.0,4908.0,0.0,1997,50.80952380952381,990.9619047619047,511.26723142374505,8.790157914073848,0.026163301212270815,0.004079892067403009,-1.4315109425045067
30.4,-87.5,1226070.0,5006.0,0.0,1998,50.80952380952381,990.9619047619047,511.26723142374505,8.811301988677801,0.023357272689404233,0.00408296426794555,-1.431493291603535
30.4,-87.5,1247159.0,5106.0,0.0,1999,50.80952380952381,990.9619047619047,511.26723142374505,8.83245841263661,0.02335854610584139,0.004094105082030439,-1.4314293189775291
30.4,-87.5,1276717.0,5208.0,0.0,2000,50.80952380952381,990.9619047619047,511.26723142374505,8.853618632300629,0.011622226297498227,0.00407921254279531,-1.4315148471890509
30.4,-87.5,1300719.0,5313.0,36657.0,2001,50.80952380952381,990.9619047619047,511.26723142374505,8.87497600279264,-0.12416968463424062,0.004084663943557371,-1.431483528167323
30.4,-87.5,1329595.0,5419.0,0.0,2002,50.80952380952381,990.9619047619047,511.26723142374505,8.896116173056098,-0.0028794216478271527,0.004075677179893125,-1.4315351654292912
30.4,-87.5,1353129.0,5527.0,0.0,2003,50.80952380952381,990.9619047619047,511.26723142374505,8.917237404978307,-0.006331529706400019,0.004084606863055925,-1.4314838560335426
30.4,-87.5,1380868.0,5638.0,0.0,2004,50.80952380952381,990.9619047619047,511.26723142374505,8.938522878035027,-0.015318981151342842,0.004082939136832775,-1.431493435973722
30.4,-87.5,1406552.0,5751.0,0.0,2005,50.80952380952381,990.9619047619047,511.26723142374505,8.959769013376805,-0.02152778619423436,0.004088721924251645,-1.4314602231532987
30.4,-87.5,1440450.0,5866.0,0.0,2006,50.80952380952381,990.9619047619047,511.26723142374505,8.980970134587404,-0.03920967867293211,0.004072338505328196,-1.431554358416487
30.4,-87.5,1473724.0,5983.0,45888.0,2007,50.80952380952381,990.9619047619047,511.26723142374505,9.002120937332457,-0.22172654140448259,0.004059783242995297,-1.4316265794742504
30.4,-87.5,1501430.0,6103.0,0.0,2008,50.80952380952381,990.9619047619047,511.26723142374505,9.023392010090078,-0.06508878941835808,0.004064791565374343,-1.4315977618336349
30.4,-87.5,1538666.0,6225.0,0.0,2009,50.80952380952381,990.9619047619047,511.26723142374505,9.04459640144139,-0.0873993267130137,0.00404571232483203,-1.4317076033795408
30.4,-87.5,1572055.0,6349.0,0.0,2010,50.80952380952381,990.9619047619047,511.26723142374505,9.065730049402811,-0.10450407957634548,0.004038662769432367,-1.4317482301700648
30.4,-87.5,1609470.0,6476.0,0.0,2011,50.80952380952381,990.9619047619047,511.26723142374505,9.086954695530713,-0.12703248161666658,0.004023684815498269,-1.4318346234473323
30.4,-87.5,1648419.0,6606.0,0.0,2012,50.80952380952381,990.9619047619047,511.26723142374505,9.108257237623393,-0.1515525806944466,0.00400747625452024,-1.4319282301344358
30.4,-87.5,1688310.0,6738.0,0.0,2013,50.80952380952381,990.9619047619047,511.26723142374505,9.129466129135222,-0.17755346555961032,0.003990973221742453,-1.4320236611440826
30.4,-87.5,1719713.0,6872.0,0.0,2014,50.80952380952381,990.9619047619047,511.26723142374505,9.150578853465142,-0.19195513059349742,0.003996015614233305,-1.4319944895475296
30.4,-87.5,1753935.0,7010.0,0.0,2015,50.80952380952381,990.9619047619047,511.26723142374505,9.171899126121358,-0.2098982774253317,0.0039967273587675715,-1.4319903728564587
30.4,-87.5,1793048.0,7150.0,0.0,2016,50.80952380952381,990.9619047619047,511.26723142374505,9.193107057450362,-0.23483738264582515,0.0039876233095823424,-1.4320430477628117
30.4,-87.5,1822992.0,7293.0,0.0,2017,50.80952380952381,990.9619047619047,511.26723142374505,9.214348305395797,-0.24699568734256339,0.004000566102319703,-1.4319681737913765
30.4,-87.5,1850519.0,7439.0,0.0,2018,50.80952380952381,990.9619047619047,511.26723142374505,9.235613065662331,-0.2557603740506721,0.004019953321203403,-1.4318561627091042
30.4,-87.5,1882903.0,7588.0,0.0,2019,50.80952380952381,990.9619047619047,511.26723142374505,9.256892070231256,-0.27124663297905627,0.0040299473738158575,-1.4317984884155728
30.4,-87.5,1926398.0,7739.0,0.0,2020,50.80952380952381,990.9619047619047,511.26723142374505,9.278037898409869,-0.30240814188195564,0.004017342210695817,-1.431871238571349
30.4,-87.5,1967238.0,7894.0,54707.0,2021,50.80952380952381,990.9619047619047,511.26723142374505,9.29932233815976,-0.5280862995370514,0.004012732572266294,-1.431897861009966
18.0,-77.2,179338.0,1715.0,0.0,1985,65.83333333333333,981.9166666666666,135.9153589327211,7.670404016891933,-0.033180355584551756,0.009562948176069768,-1.4044310426906728
18.0,-77.2,182979.0,1750.0,0.0,1986,65.83333333333333,981.9166666666666,135.9153589327211,7.691831604681714,-0.008423017613885937,0.009563939031254952,-1.4044266995969086
18.0,-77.2,185852.0,1784.0,0.0,1987,65.83333333333333,981.9166666666666,135.9153589327211,7.712243676496837,0.015560560652673142,0.009599035791920453,-1.4042729563735648
18.0,-77.2,189494.0,1820.0,0.0,1988,65.83333333333333,981.9166666666666,135.9153589327211,7.733440008044885,0.03988737342273685,0.009604525736962648,-1.4042489235486997
18.0,-77.2,194004.0,1857.0,0.0,1989,65.83333333333333,981.9166666666666,135.9153589327211,7.754796013974475,0.06329146509732159,0.009571967588297148,-1.4043915142813321
18.0,-77.2,197458.0,1894.0,0.0,1990,65.83333333333333,981.9166666666666,135.9153589327211,7.775733972580702,0.08740382415885359,0.009591913216987916,-1.4043041427225944
18.0,-77.2,202216.0,1932.0,0.0,1991,65.83333333333333,981.9166666666666,135.9153589327211,7.796819592143246,0.10996704908732839,0.009554140127388535,-1.4044696562167078
18.0,-77.2,206443.0,1970.0,0.0,1992,65.83333333333333,981.9166666666666,135.9153589327211,7.817497707311058,0.13252903737566024,0.009542585604743197,-1.4045203271453368
18.0,-77.2,211191.0,2010.0,0.0,1993,65.83333333333333,981.9166666666666,135.9153589327211,7.838840943446568,0.1555662624087425,0.00951745102774266,-1.404630619119295
18.0,-77.2,216471.0,2050.0,0.0,1994,65.83333333333333,981.9166666666666,135.9153589327211,7.859766882957128,0.17710842822774894,0.009470090681892725,-1.4048386909598978
18.0,-77.2,220497.0,2091.0,0.0,1995,65.83333333333333,981.9166666666666,135.9153589327211,7.880799702236209,0.20058467923179674,0.009483122219349924,-1.4047814055933738
18.0,-77.2,225480.0,2133.0,0.0,1996,65.83333333333333,981.9166666666666,135.9153589327211,7.901925464815169,0.22289813839806186,0.0094598190526876,-1.4048838616967267
18.0,-77.2,230058.0,2175.0,12486.0,1997,65.83333333333333,981.9166666666666,135.9153589327211,7.922642498173221,0.20003535317424906,0.009454137652244217,-1.4049088530402634
18.0,-77.2,235648.0,2219.0,0.0,1998,65.83333333333333,981.9166666666666,135.9153589327211,7.943924628578812,0.26678771382769817,0.009416587452471483,-1.4050741490680037
18.0,-77.2,240078.0,2263.0,0.0,1999,65.83333333333333,981.9166666666666,135.9153589327211,7.9647921428056945,0.2894030750006704,0.009426103183132148,-1.4050322410234466
